,smiles,cone_angle
706,CC1CCCCN1CCCNC(=O)[C@@H]1CCC[C@@H]1C(=O)[O-],0.8101576427777778
679,COc1ccc(C2CCCCCN2C(=O)Cn2cc(C(=O)[O-])nn2)cc1,0.8024674444444445
680,[N-]=[N+]=NC(c1ccc(C(=O)[O-])cc1)C1CC1,0.6339380644444444
681,O=C([O-])c1cnc(COc2ccc(O)cc2)s1,0.6304482538888888
682,O=C([O-])c1cccc(-c2noc(-c3cccs3)n2)c1,0.6354181655555555
683,Cc1cc(C)c(OCCCCC(=O)[O-])cc1C,0.5438372731666666
684,O=C([O-])CNC(=O)CNC(=O)c1ccn2cc(-c3ccccc3)nc2c1,1.0014240638888887
685,CCCCOc1cc(C=C(OC)C(=O)[O-])ccc1OCCc1ccc(N(C)Cc2cccc3ccccc23)cc1,0.815835826111111
686,CCC(C)(NC(=O)N1CCOC(C#N)C1)C(=O)[O-],0.6220648555555555
687,COc1cc([C@H](O)C(=O)[O-])c(OC)c2c1OCO2,0.8837640077777777
688,COCC1(C(=O)[O-])CCN(C(=O)C(C)c2ccsc2)C1,0.7918810955555555
689,CCCC(=O)[O-],0.5113525067222222
690,O=C([O-])C1C=CC(O)=C([N+](=O)[O-])C1(Br)C(F)(F)F,0.5240118053333334
691,CCCCC(CCC(CC)CC(CCC)CCC(CCCC(C)CC(C)C(=O)[O-])CC(C)C)C(C)CC,0.5321925605
692,O=C([O-])C1CCN(c2nc(Cl)nc3scc(-c4ccc(Cl)cc4)c23)CC1,1.0119141922222221
693,CCCc1cc(OCc2ccc(F)cc2F)c(-c2ccc(C)n2-c2cc(C(=O)[O-])ccc2F)cc1C(F)(F)F,0.71197268
694,CC(C)O[C@@H](Cc1cccc(OCCCOc2cc(F)ccc2C(F)(F)F)c1)C(=O)[O-],0.6263638927777777
695,O=C([O-])C=CCN1CCOCCOCCOCC1,0.4855637263333333
696,CNC(=O)C1CCCN1C(=O)CC(C)CC(=O)[O-],0.6799549133333334
697,C=CCOC(=O)c1ccc2c(Cl)c(C(=O)[O-])ccc2c1,0.6170476733333333
698,O=C([O-])CCCCCCCCC(=O)Oc1ccccc1[N+](=O)[O-],0.6660241594444445
699,CC[C@@H](O)CO[C@H](C)c1cccc(OC(C)C)c1CCC(=O)[O-],0.8920399299999999
700,CC(=O)NC1(C(=O)[O-])CCCN(Cc2ccccc2)C1,0.6945782972222223
701,O=C([O-])Cc1ccc(O)c([N+](=O)[O-])c1,0.720736236111111
702,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-])OC)N(C)C(=O)[C@@H](NC(=O)[C@@H]1C2CC(C2)N1C(=O)CCOCCN1C(=O)C=CC1=O)C(C)C,0.9153630850000001
703,CCOC1CCN(c2nc(C(=O)[O-])c(C)s2)CC1,0.7500376777777777
704,COc1ccc(C2CC(=O)Nc3c2sc(C(=O)[O-])c3-c2ccc(Cl)cc2)cc1OC,0.8464675955555555
705,O=C([O-])CC1(NC(=O)c2ccn(-c3ccc(Cl)c(Cl)c3)n2)CCCC1,0.6074342422222222
616,COCc1nc(N2CCS(=O)CC2)sc1C(=O)[O-],0.7455078922222221
615,CC(=O)[C@H](CC1C=CC=CC1)NC(=O)CCCC(=O)[O-],0.8901568133333334
614,Cc1c(Cl)cccc1CN1C(=O)c2ccccc2C(C(=O)[O-])C1c1ccc(Br)cc1,0.785552943888889
583,CC(CC(=O)[O-])CC(=O)N1CCc2ccc(O)cc2C1,0.7303865211111111
524,CC(NC(=O)CCCC1CCOCC1)C(=O)[O-],0.7446593594444445
525,CCc1ccc(C(NC(=O)NC2CC(N(CC)CC(=O)[O-])C2)C(C)C)cc1,0.5839723994444445
526,C=CCC(CC=C)(COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1ccc(C(=O)[O-])cc1,0.6420276188888889
527,CC(NC(=O)N1C(=O)C2(c3cc(C#CC4(O)CCCCCC4)ccc31)C(C(=O)[O-])C1C(=O)OC(c3ccccc3)C(c3ccccc3)N1C2c1ccc(O)cc1)c1ccccc1,1.2101043744444444
528,COc1cccc(SCc2noc(C(=O)NC(C)C)c2C(=O)[O-])c1,1.1098283733333334
529,CC(C(=O)[O-])S(=O)(=O)N(Cc1ccccn1)C1CC1,0.6071026022222222
530,CCCCCN(c1ccc(N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)C(=O)[O-])cc1)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,1.1022799538888888
531,C#CC(C)NC(=O)N[C@@H](CCCC)C(=O)[O-],0.587368875
532,CCCC(C)N(C)C(=O)N[C@@H](CC(=O)OC)C(=O)[O-],0.8502507933333334
533,Cc1c(C(=O)NC(CC(F)(F)F)C(=O)[O-])sc2ccc(F)cc12,0.6039815072222222
534,COc1cccc(Cl)c1C(=O)NCCCCCCCC(=O)[O-],0.7406923505555555
535,CCc1cc(C(=O)[O-])cc([N+](=O)[O-])c1Br,0.6457432433333333
536,COCCc1ccc(OCCCC(=O)N2CCC[C@@H]2C(=O)[O-])cc1,0.5121559036111112
537,CCSCC(NC(=O)CCCCCN1C(=O)C=CC1=O)C(=O)[O-],0.8234130266666666
538,Cc1c(CC(=O)[O-])c(=O)c2cc(N3CCOCC3)ccc2n1C(C)C,0.9345639899999999
539,CCCCCCCCCC(=O)Oc1ccc(-c2ccc(C(=O)[O-])cc2-c2ccc(C(=O)O[C@H](C)CCCC(C)C)c(F)c2)cc1,0.6344085961111111
540,CC(C)(C)OC(=O)NC(Cc1ccccc1)CN(CC(=O)[O-])C(=O)OC(C)(C)C,0.8445686983333333
541,CCCCN(c1ccccc1)c1ccc(C(=O)[O-])cn1,0.6326050227777777
542,CO/N=C(/C(=O)OC)c1ccccc1COc1ccc(C(=O)[O-])cc1C,0.8064901605555556
543,O=C([O-])[C@H]1c2ccccc2C(=O)N(C2CCCCC2)[C@H]1c1ccccc1,0.8020875516666667
544,O=C([O-])C(O)C(=O)C(O)ON1CCOCC1,0.7094558183333334
545,COCCN(CC(=O)[O-])c1ccc([N+](=O)[O-])nc1,0.8202349027777778
546,CC(C)CC(C)NC(=O)N1C(C(=O)[O-])CSC1C1CC1,0.6695374677777778
547,CCC(C)(NC(=O)c1ccc(OC)c(OC(F)F)c1)C(=O)[O-],0.6306937627777778
548,CCC(=O)NC1CCN(S(=O)(=O)N(C)CCC(=O)[O-])CC1,0.6439186294444444
549,COCC(C)CC(=O)N(C)Cc1cc(/C=C/C(=O)[O-])cs1,0.482474208
550,C[C@@]1(C(=O)[O-])CCN(C(=O)CCOCC(F)(F)F)C1,0.6593096705555556
523,CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)[O-],0.6211238566666667
522,N#Cc1cc(C(=O)[O-])cc(CBr)c1Br,0.6545446272222223
521,CCCC1CN(C(C(=O)[O-])C(C)C)C1,0.5833639727777777
506,CCN(C(=O)C1CCc2c(c3ccccc3n2CC(=O)[O-])C1)c1ccccc1,0.6215199822222223
494,O=C([O-])C1CCCN(S(=O)(=O)CBr)C1,0.6226447888888889
495,O=C([O-])COc1ccc(C2(C(=O)N3CC[C@@]4(C3)OC(=O)c3cnccc34)CC2)cc1,0.535189476611111
496,O=C([O-])CC[C@@H]1CCCCN1C(=O)CN1CCOCC1,0.6937712244444444
